0,1,2,3,4,5,6,7,8,9,temperature,category
101.0,108.0,81.0,73.0,88.0,71.0,78.0,91.0,75.0,49.76946855251722,27.6,2
101.0,108.0,81.0,73.0,87.0,71.0,78.0,91.0,75.0,49.76946855251722,27.7,2
101.0,108.0,81.0,73.0,87.0,71.0,78.0,91.0,75.0,49.76946855251722,27.8,2
101.0,109.0,81.0,73.0,87.0,70.0,79.0,91.0,75.0,49.76946855251722,27.9,2
101.0,109.0,81.0,73.0,87.0,70.0,79.0,91.0,75.0,49.76946855251722,28.0,2
101.0,109.0,81.0,73.0,87.0,70.0,79.0,91.0,75.0,49.76946855251722,28.1,2
101.0,109.0,81.0,73.0,87.0,70.0,79.0,91.0,75.0,49.76946855251722,28.2,2
101.0,109.0,81.0,73.0,87.0,70.0,79.0,91.0,75.0,49.76946855251722,28.3,2
101.0,109.0,81.0,73.0,87.0,70.0,79.0,91.0,75.0,49.76946855251722,28.4,2
101.0,109.0,81.0,73.0,87.0,70.0,79.0,91.0,75.0,49.76946855251722,28.5,2
101.0,109.0,81.0,73.0,87.0,70.0,79.0,91.0,75.0,49.76946855251722,28.6,2
101.0,109.0,81.0,73.0,87.0,70.0,79.0,91.0,74.0,49.76946855251722,28.7,2
101.0,109.0,81.0,73.0,87.0,70.0,80.0,91.0,74.0,49.76946855251722,28.8,2
101.0,109.0,81.0,73.0,87.0,70.0,80.0,91.0,74.0,49.76946855251722,28.9,2
101.0,109.0,81.0,73.0,87.0,70.0,80.0,91.0,74.0,49.76946855251722,29.0,2
101.0,109.0,81.0,73.0,87.0,69.0,80.0,91.0,74.0,49.76946855251722,29.1,2
101.0,109.0,81.0,73.0,87.0,69.0,80.0,91.0,74.0,49.76946855251722,29.2,2
101.0,109.0,81.0,73.0,87.0,69.0,80.0,91.0,74.0,49.76946855251722,29.3,2
101.0,109.0,81.0,73.0,86.0,69.0,80.0,91.0,74.0,49.76946855251722,29.4,2
101.0,109.0,81.0,73.0,86.0,69.0,80.0,91.0,74.0,48.84669896727925,29.5,2
101.0,109.0,81.0,73.0,86.0,69.0,80.0,91.0,74.0,48.84669896727925,29.6,2
101.0,109.0,81.0,73.0,86.0,69.0,80.0,91.0,74.0,48.84669896727925,29.7,2
101.0,109.0,81.0,73.0,86.0,69.0,81.0,91.0,74.0,48.84669896727925,29.8,2
101.0,109.0,81.0,73.0,86.0,69.0,81.0,91.0,74.0,48.84669896727925,29.9,2
101.0,109.0,81.0,73.0,86.0,69.0,81.0,91.0,74.0,48.84669896727925,30.0,3
101.0,109.0,80.0,73.0,86.0,69.0,81.0,91.0,74.0,48.84669896727925,30.1,3
101.0,109.0,80.0,73.0,86.0,69.0,81.0,91.0,74.0,48.84669896727925,30.2,3
101.0,109.0,80.0,73.0,86.0,68.0,81.0,91.0,74.0,48.84669896727925,30.3,3
101.0,109.0,80.0,73.0,86.0,68.0,81.0,91.0,74.0,48.84669896727925,30.4,3
101.0,109.0,80.0,73.0,86.0,68.0,81.0,91.0,74.0,48.84669896727925,30.5,3
101.0,109.0,80.0,73.0,86.0,68.0,81.0,91.0,74.0,48.84669896727925,30.6,3
101.0,109.0,80.0,74.0,86.0,68.0,82.0,91.0,74.0,48.84669896727925,30.7,3
101.0,109.0,80.0,74.0,86.0,68.0,82.0,91.0,73.0,48.84669896727925,30.8,3
101.0,109.0,80.0,74.0,86.0,68.0,82.0,91.0,73.0,48.84669896727925,30.9,3
101.0,109.0,80.0,74.0,85.0,68.0,82.0,91.0,73.0,48.84669896727925,31.0,3
101.0,109.0,80.0,74.0,85.0,68.0,82.0,91.0,73.0,48.84669896727925,31.1,3
101.0,109.0,80.0,74.0,85.0,68.0,82.0,91.0,73.0,48.84669896727925,31.2,3
101.0,109.0,80.0,74.0,85.0,68.0,82.0,91.0,73.0,48.84669896727925,31.3,3
101.0,109.0,80.0,74.0,85.0,67.0,82.0,91.0,73.0,48.84669896727925,31.4,3
101.0,109.0,80.0,74.0,85.0,67.0,82.0,91.0,73.0,48.84669896727925,31.5,3
101.0,109.0,80.0,74.0,85.0,67.0,82.0,91.0,73.0,48.84669896727925,31.6,3
101.0,109.0,79.0,74.0,85.0,67.0,82.0,91.0,73.0,48.84669896727925,31.7,3
101.0,109.0,79.0,74.0,85.0,67.0,83.0,91.0,73.0,48.84669896727925,31.8,3
101.0,109.0,79.0,74.0,85.0,67.0,83.0,91.0,73.0,47.92702786528704,31.9,3
102.0,109.0,79.0,74.0,85.0,67.0,83.0,91.0,73.0,48.84669896727925,32.0,3
102.0,109.0,79.0,74.0,85.0,67.0,83.0,91.0,73.0,47.92702786528704,32.1,3
102.0,109.0,79.0,74.0,85.0,67.0,83.0,91.0,73.0,47.92702786528704,32.2,3
102.0,109.0,79.0,74.0,85.0,67.0,83.0,91.0,73.0,47.92702786528704,32.3,3
102.0,109.0,79.0,74.0,85.0,67.0,83.0,91.0,73.0,47.92702786528704,32.4,3
102.0,109.0,79.0,74.0,84.0,66.0,83.0,91.0,73.0,47.92702786528704,32.5,3
102.0,109.0,79.0,74.0,84.0,66.0,83.0,91.0,73.0,47.92702786528704,32.6,3
102.0,109.0,79.0,74.0,84.0,66.0,83.0,91.0,73.0,47.92702786528704,32.7,3
102.0,109.0,79.0,74.0,84.0,66.0,84.0,91.0,73.0,47.92702786528704,32.8,3
102.0,109.0,79.0,74.0,84.0,66.0,84.0,91.0,72.0,47.92702786528704,32.9,3
102.0,108.0,79.0,74.0,84.0,66.0,84.0,91.0,72.0,47.92702786528704,33.0,3
102.0,108.0,79.0,74.0,84.0,66.0,84.0,91.0,72.0,47.92702786528704,33.1,3
102.0,108.0,78.0,74.0,84.0,66.0,84.0,91.0,72.0,47.01063709417264,33.2,3
102.0,108.0,78.0,75.0,84.0,66.0,84.0,91.0,72.0,50.15974481593781,33.3,3
102.0,108.0,78.0,75.0,84.0,66.0,84.0,91.0,72.0,50.15974481593781,33.4,3
102.0,108.0,78.0,75.0,84.0,66.0,84.0,91.0,72.0,50.15974481593781,33.5,3
102.0,108.0,78.0,75.0,84.0,66.0,84.0,91.0,72.0,50.15974481593781,33.6,3
102.0,108.0,78.0,75.0,84.0,66.0,84.0,91.0,72.0,50.15974481593781,33.7,3
102.0,108.0,78.0,75.0,84.0,65.0,84.0,91.0,72.0,50.15974481593781,33.8,3
102.0,108.0,78.0,75.0,83.0,65.0,85.0,91.0,72.0,50.15974481593781,33.9,3
102.0,108.0,78.0,75.0,83.0,65.0,85.0,91.0,72.0,50.15974481593781,34.0,3
102.0,108.0,78.0,75.0,83.0,65.0,85.0,91.0,72.0,49.24428900898052,34.1,3
102.0,108.0,78.0,75.0,83.0,65.0,85.0,91.0,72.0,49.24428900898052,34.2,3
102.0,108.0,78.0,75.0,83.0,65.0,85.0,91.0,72.0,49.24428900898052,34.3,3
102.0,108.0,78.0,75.0,83.0,65.0,85.0,91.0,72.0,49.24428900898052,34.4,3
102.0,108.0,78.0,75.0,83.0,65.0,85.0,91.0,72.0,49.24428900898052,34.5,3
102.0,108.0,77.0,75.0,83.0,65.0,85.0,91.0,72.0,49.24428900898052,34.6,3
102.0,108.0,77.0,75.0,83.0,65.0,85.0,91.0,72.0,49.24428900898052,34.7,3
102.0,108.0,77.0,75.0,83.0,65.0,85.0,91.0,72.0,49.24428900898052,34.8,3
102.0,108.0,77.0,75.0,83.0,65.0,85.0,91.0,72.0,49.24428900898052,34.9,3
102.0,108.0,77.0,75.0,83.0,64.0,86.0,91.0,72.0,49.24428900898052,35.0,3
102.0,108.0,77.0,75.0,83.0,64.0,86.0,91.0,72.0,49.24428900898052,35.1,3
102.0,108.0,77.0,76.0,83.0,64.0,86.0,91.0,72.0,49.24428900898052,35.2,3
102.0,108.0,77.0,76.0,83.0,64.0,86.0,91.0,72.0,49.24428900898052,35.3,3
102.0,108.0,77.0,76.0,82.0,64.0,86.0,91.0,71.0,49.24428900898052,35.4,3
102.0,108.0,77.0,76.0,82.0,64.0,86.0,91.0,71.0,48.33218389437829,35.5,3
102.0,108.0,77.0,76.0,82.0,64.0,86.0,91.0,71.0,48.33218389437829,35.6,3
102.0,108.0,77.0,76.0,82.0,64.0,86.0,91.0,71.0,48.33218389437829,35.7,3
102.0,108.0,77.0,76.0,82.0,64.0,86.0,91.0,71.0,48.33218389437829,35.8,3
102.0,108.0,76.0,76.0,82.0,64.0,86.0,91.0,71.0,47.4236228055175,35.9,3
102.0,108.0,76.0,76.0,82.0,64.0,87.0,91.0,71.0,47.4236228055175,36.0,3
102.0,108.0,76.0,76.0,82.0,64.0,87.0,91.0,71.0,47.4236228055175,36.1,3
102.0,108.0,76.0,76.0,82.0,64.0,87.0,91.0,71.0,49.658836071740545,36.2,3
102.0,108.0,76.0,76.0,82.0,64.0,87.0,91.0,71.0,49.658836071740545,36.3,3
102.0,108.0,76.0,76.0,82.0,63.0,87.0,91.0,71.0,49.658836071740545,36.4,3
102.0,108.0,76.0,76.0,82.0,63.0,87.0,91.0,71.0,49.658836071740545,36.5,3
102.0,108.0,76.0,76.0,82.0,63.0,87.0,91.0,71.0,49.658836071740545,36.6,3
102.0,107.0,76.0,77.0,82.0,63.0,87.0,91.0,71.0,49.658836071740545,36.7,3
102.0,107.0,76.0,77.0,82.0,63.0,87.0,91.0,71.0,49.658836071740545,36.8,3
102.0,107.0,76.0,77.0,82.0,63.0,87.0,91.0,71.0,49.658836071740545,36.9,3
102.0,107.0,75.0,77.0,82.0,63.0,87.0,91.0,71.0,48.75448697299562,37.0,3
102.0,107.0,75.0,77.0,82.0,63.0,87.0,90.0,71.0,48.75448697299562,37.1,3
102.0,107.0,75.0,77.0,82.0,63.0,88.0,90.0,71.0,48.75448697299562,37.2,3
102.0,107.0,75.0,77.0,82.0,63.0,88.0,90.0,71.0,48.75448697299562,37.3,3
102.0,107.0,75.0,77.0,82.0,63.0,88.0,90.0,71.0,47.853944456021594,37.4,3
102.0,107.0,75.0,77.0,81.0,63.0,88.0,90.0,71.0,47.853944456021594,37.5,3
102.0,107.0,75.0,77.0,81.0,63.0,88.0,90.0,71.0,47.853944456021594,37.6,3
102.0,107.0,75.0,77.0,81.0,63.0,88.0,90.0,71.0,47.853944456021594,37.7,3
102.0,107.0,75.0,77.0,81.0,62.0,88.0,90.0,71.0,49.193495504995376,37.8,3
102.0,107.0,75.0,77.0,81.0,62.0,88.0,90.0,71.0,49.193495504995376,37.9,3
102.0,107.0,75.0,77.0,81.0,62.0,88.0,90.0,71.0,49.193495504995376,38.0,3
102.0,107.0,75.0,78.0,81.0,62.0,88.0,90.0,71.0,49.193495504995376,38.1,3
102.0,107.0,74.0,78.0,81.0,62.0,88.0,90.0,71.0,49.193495504995376,38.2,3
102.0,106.0,74.0,78.0,81.0,62.0,88.0,90.0,71.0,49.193495504995376,38.3,3
102.0,106.0,74.0,78.0,81.0,62.0,89.0,90.0,71.0,49.193495504995376,38.4,3
102.0,106.0,74.0,78.0,81.0,62.0,89.0,90.0,71.0,49.193495504995376,38.5,3
102.0,106.0,74.0,78.0,81.0,62.0,89.0,90.0,71.0,48.30113870293329,38.6,3
98.0,91.0,64.0,76.0,80.0,61.0,81.0,84.0,76.0,54.120236510939236,38.7,3
98.0,91.0,64.0,76.0,80.0,61.0,81.0,84.0,76.0,54.120236510939236,38.8,3
98.0,91.0,64.0,76.0,80.0,61.0,81.0,84.0,76.0,53.23532661682466,38.9,3
98.0,91.0,64.0,76.0,80.0,61.0,81.0,84.0,76.0,54.120236510939236,39.0,3
98.0,91.0,64.0,76.0,80.0,61.0,81.0,84.0,76.0,54.120236510939236,39.1,3
98.0,91.0,63.0,76.0,80.0,61.0,81.0,84.0,76.0,53.665631459994955,39.2,3
98.0,91.0,63.0,76.0,80.0,61.0,81.0,84.0,76.0,54.120236510939236,39.3,3
98.0,91.0,63.0,76.0,80.0,61.0,81.0,84.0,76.0,54.56189146281496,39.4,3
98.0,91.0,63.0,76.0,80.0,61.0,81.0,84.0,76.0,53.665631459994955,39.5,3
98.0,91.0,63.0,76.0,80.0,61.0,81.0,84.0,75.0,53.23532661682466,39.6,3
98.0,91.0,63.0,76.0,80.0,61.0,81.0,84.0,75.0,54.56189146281496,39.7,3
98.0,91.0,63.0,76.0,80.0,61.0,81.0,84.0,75.0,53.23532661682466,39.8,3
98.0,90.0,63.0,76.0,80.0,61.0,81.0,84.0,75.0,54.56189146281496,39.9,3
98.0,90.0,63.0,76.0,80.0,61.0,81.0,84.0,75.0,54.56189146281496,40.0,4
99.0,90.0,63.0,76.0,80.0,61.0,81.0,84.0,75.0,53.23532661682466,40.1,4
99.0,90.0,63.0,76.0,80.0,61.0,81.0,84.0,75.0,54.120236510939236,40.2,4
99.0,90.0,63.0,76.0,80.0,61.0,81.0,84.0,75.0,53.23532661682466,40.3,4
99.0,90.0,63.0,76.0,80.0,61.0,81.0,84.0,75.0,54.56189146281496,40.4,4
99.0,90.0,63.0,76.0,80.0,61.0,81.0,84.0,75.0,54.120236510939236,40.5,4
99.0,90.0,63.0,76.0,80.0,61.0,81.0,84.0,75.0,54.56189146281496,40.6,4
99.0,90.0,63.0,76.0,80.0,61.0,81.0,84.0,75.0,54.120236510939236,40.7,4
99.0,90.0,63.0,76.0,80.0,61.0,81.0,84.0,75.0,53.23532661682466,40.8,4
99.0,90.0,63.0,76.0,80.0,61.0,81.0,84.0,75.0,54.56189146281496,40.9,4
99.0,90.0,63.0,76.0,80.0,61.0,81.0,84.0,75.0,54.120236510939236,41.0,4
99.0,90.0,62.0,76.0,80.0,61.0,81.0,84.0,75.0,55.46169849544819,41.1,4
99.0,90.0,62.0,76.0,80.0,61.0,81.0,84.0,75.0,54.120236510939236,41.2,4
99.0,90.0,62.0,76.0,80.0,61.0,81.0,84.0,75.0,53.23532661682466,41.3,4
99.0,90.0,62.0,76.0,80.0,61.0,81.0,84.0,75.0,55.46169849544819,41.4,4
99.0,89.0,62.0,76.0,80.0,61.0,81.0,84.0,75.0,54.120236510939236,41.5,4
100.0,89.0,62.0,76.0,80.0,61.0,81.0,84.0,75.0,55.46169849544819,41.6,4
100.0,89.0,62.0,76.0,80.0,61.0,81.0,84.0,75.0,55.46169849544819,41.7,4
100.0,89.0,62.0,76.0,80.0,61.0,81.0,84.0,75.0,53.23532661682466,41.8,4
100.0,89.0,62.0,76.0,80.0,61.0,81.0,84.0,75.0,55.46169849544819,41.9,4
100.0,89.0,62.0,76.0,80.0,61.0,81.0,84.0,75.0,53.23532661682466,42.0,4
100.0,89.0,62.0,76.0,80.0,61.0,81.0,84.0,74.0,55.46169849544819,42.1,4
100.0,89.0,62.0,76.0,80.0,61.0,81.0,84.0,74.0,55.46169849544819,42.2,4
100.0,89.0,62.0,76.0,80.0,61.0,81.0,84.0,74.0,55.46169849544819,42.3,4
100.0,89.0,62.0,76.0,80.0,61.0,81.0,84.0,74.0,55.46169849544819,42.4,4
100.0,89.0,62.0,76.0,80.0,61.0,81.0,84.0,74.0,54.62600113499065,42.5,4
93.0,85.0,63.0,77.0,80.0,59.0,68.0,82.0,80.0,29.410882339705484,42.6,4
100.0,88.0,62.0,76.0,80.0,61.0,81.0,84.0,74.0,55.46169849544819,42.7,4
100.0,89.0,62.0,76.0,81.0,61.0,81.0,84.0,74.0,55.46169849544819,42.8,4
100.0,89.0,62.0,76.0,81.0,61.0,81.0,85.0,74.0,54.62600113499065,42.9,4
100.0,89.0,61.0,76.0,81.0,61.0,82.0,85.0,74.0,54.12947441089743,43.0,4
101.0,89.0,61.0,76.0,81.0,61.0,82.0,85.0,74.0,55.46169849544819,43.1,4
101.0,88.0,61.0,76.0,81.0,61.0,82.0,85.0,74.0,55.54277630799526,43.2,4
101.0,88.0,61.0,76.0,81.0,61.0,82.0,85.0,74.0,55.46169849544819,43.3,4
101.0,88.0,61.0,76.0,81.0,61.0,82.0,85.0,74.0,55.54277630799526,43.4,4
101.0,88.0,61.0,76.0,81.0,61.0,82.0,85.0,74.0,54.62600113499065,43.5,4
101.0,88.0,61.0,76.0,81.0,61.0,82.0,85.0,74.0,55.46169849544819,43.6,4
101.0,88.0,61.0,76.0,81.0,61.0,82.0,85.0,74.0,55.54277630799526,43.7,4
101.0,88.0,61.0,76.0,81.0,61.0,82.0,85.0,74.0,55.54277630799526,43.8,4
101.0,88.0,61.0,76.0,81.0,61.0,82.0,85.0,74.0,54.56189146281496,43.9,4
101.0,88.0,61.0,77.0,81.0,61.0,82.0,85.0,74.0,55.54277630799526,44.0,4
102.0,88.0,61.0,77.0,81.0,61.0,82.0,85.0,74.0,55.54277630799526,44.1,4
102.0,88.0,61.0,77.0,81.0,61.0,82.0,85.0,73.0,55.54277630799526,44.2,4
102.0,88.0,61.0,77.0,81.0,61.0,82.0,85.0,73.0,56.462376853972415,44.3,4
102.0,88.0,61.0,77.0,81.0,61.0,82.0,85.0,73.0,56.462376853972415,44.4,4
102.0,88.0,61.0,77.0,81.0,61.0,82.0,85.0,73.0,55.54277630799526,44.5,4
102.0,88.0,61.0,77.0,82.0,61.0,82.0,85.0,73.0,55.154328932550705,44.6,4
102.0,88.0,61.0,77.0,82.0,61.0,82.0,85.0,73.0,56.462376853972415,44.7,4
92.0,83.0,62.0,78.0,83.0,58.0,68.0,83.0,80.0,30.610455730027933,44.8,4
92.0,83.0,62.0,78.0,83.0,58.0,68.0,83.0,80.0,30.610455730027933,44.9,4
92.0,83.0,62.0,78.0,83.0,58.0,68.0,83.0,80.0,30.610455730027933,45.0,4
92.0,83.0,62.0,78.0,83.0,58.0,68.0,83.0,80.0,30.610455730027933,45.1,4
92.0,83.0,62.0,78.0,83.0,58.0,68.0,83.0,80.0,30.610455730027933,45.2,4
92.0,82.0,62.0,78.0,83.0,58.0,68.0,83.0,80.0,30.610455730027933,45.3,4
92.0,82.0,62.0,78.0,83.0,58.0,68.0,83.0,80.0,30.610455730027933,45.4,4
92.0,82.0,62.0,78.0,83.0,58.0,68.0,83.0,80.0,30.610455730027933,45.5,4
92.0,82.0,62.0,78.0,83.0,58.0,68.0,83.0,80.0,30.610455730027933,45.6,4
92.0,82.0,62.0,78.0,83.0,58.0,68.0,83.0,80.0,31.240998703626616,45.7,4
92.0,82.0,62.0,78.0,83.0,58.0,68.0,83.0,80.0,31.240998703626616,45.8,4
92.0,82.0,61.0,78.0,84.0,58.0,68.0,83.0,80.0,31.240998703626616,45.9,4
92.0,82.0,61.0,79.0,84.0,58.0,68.0,83.0,79.0,31.240998703626616,46.0,4
92.0,82.0,61.0,79.0,84.0,58.0,68.0,83.0,79.0,31.240998703626616,46.1,4
92.0,82.0,61.0,79.0,84.0,58.0,68.0,83.0,79.0,30.479501308256342,46.2,4
92.0,82.0,61.0,79.0,84.0,58.0,68.0,83.0,79.0,30.479501308256342,46.3,4
92.0,81.0,61.0,79.0,84.0,58.0,68.0,83.0,79.0,31.240998703626616,46.4,4
92.0,81.0,61.0,79.0,84.0,58.0,68.0,83.0,79.0,30.479501308256342,46.5,4
92.0,81.0,61.0,79.0,84.0,58.0,69.0,83.0,79.0,30.479501308256342,46.6,4
92.0,81.0,61.0,79.0,84.0,58.0,69.0,84.0,79.0,31.240998703626616,46.7,4
92.0,81.0,61.0,79.0,84.0,59.0,69.0,84.0,79.0,31.89043743820395,46.8,4
92.0,81.0,61.0,79.0,84.0,59.0,69.0,84.0,79.0,30.479501308256342,46.9,4
92.0,81.0,61.0,79.0,85.0,59.0,69.0,84.0,79.0,31.240998703626616,47.0,4
92.0,81.0,61.0,79.0,85.0,59.0,69.0,84.0,79.0,31.240998703626616,47.1,4
92.0,81.0,61.0,79.0,85.0,59.0,69.0,84.0,79.0,31.89043743820395,47.2,4
92.0,81.0,61.0,79.0,85.0,59.0,69.0,84.0,79.0,31.240998703626616,47.3,4
92.0,81.0,61.0,79.0,85.0,59.0,69.0,84.0,79.0,31.144823004794873,47.4,4
92.0,81.0,61.0,79.0,85.0,59.0,69.0,84.0,78.0,31.89043743820395,47.5,4
92.0,81.0,61.0,79.0,85.0,59.0,69.0,84.0,78.0,32.55764119219941,47.6,4
92.0,80.0,61.0,79.0,85.0,59.0,69.0,84.0,78.0,31.11269837220809,47.7,4
92.0,80.0,61.0,79.0,85.0,59.0,69.0,84.0,78.0,31.11269837220809,47.8,4
92.0,80.0,61.0,79.0,85.0,59.0,69.0,84.0,78.0,32.55764119219941,47.9,4
92.0,80.0,60.0,79.0,86.0,59.0,69.0,84.0,78.0,31.11269837220809,48.0,4
92.0,80.0,60.0,80.0,86.0,59.0,69.0,84.0,78.0,31.11269837220809,48.1,4
92.0,80.0,60.0,80.0,86.0,59.0,69.0,84.0,78.0,31.11269837220809,48.2,4
92.0,80.0,60.0,80.0,86.0,59.0,69.0,84.0,78.0,22.090722034374522,48.3,4
92.0,80.0,60.0,80.0,86.0,59.0,70.0,84.0,78.0,22.090722034374522,48.4,4
92.0,80.0,60.0,80.0,86.0,59.0,70.0,85.0,78.0,22.090722034374522,48.5,4
92.0,80.0,60.0,80.0,86.0,59.0,70.0,85.0,78.0,22.090722034374522,48.6,4
92.0,80.0,60.0,80.0,86.0,59.0,70.0,85.0,78.0,22.090722034374522,48.7,4
92.0,80.0,60.0,80.0,87.0,59.0,70.0,85.0,78.0,22.090722034374522,48.8,4
92.0,80.0,60.0,80.0,87.0,59.0,70.0,85.0,77.0,22.090722034374522,48.9,4
92.0,80.0,60.0,80.0,87.0,59.0,70.0,85.0,77.0,22.090722034374522,49.0,4
92.0,79.0,60.0,80.0,87.0,59.0,70.0,85.0,77.0,22.090722034374522,49.1,4
92.0,79.0,60.0,80.0,87.0,59.0,70.0,85.0,77.0,23.021728866442675,49.2,4
92.0,79.0,60.0,80.0,87.0,59.0,70.0,85.0,77.0,22.20360331117452,49.3,4
92.0,79.0,60.0,80.0,87.0,59.0,70.0,85.0,77.0,22.090722034374522,49.4,4
92.0,79.0,60.0,80.0,87.0,59.0,70.0,85.0,77.0,22.090722034374522,49.5,4
92.0,79.0,60.0,80.0,87.0,59.0,70.0,85.0,77.0,21.213203435596427,49.6,4
93.0,79.0,60.0,80.0,88.0,59.0,70.0,85.0,77.0,22.360679774997898,49.7,4
90.0,80.0,60.0,90.0,103.0,61.0,71.0,91.0,93.0,19.6468827043885,49.8,4
90.0,79.0,60.0,90.0,103.0,61.0,71.0,91.0,93.0,20.8806130178211,49.9,4
90.0,79.0,60.0,90.0,103.0,61.0,71.0,91.0,93.0,20.223748416156685,50.0,5
90.0,79.0,60.0,90.0,103.0,61.0,71.0,91.0,92.0,20.223748416156685,50.1,5
90.0,79.0,60.0,90.0,103.0,61.0,71.0,91.0,92.0,18.973665961010276,50.2,5
90.0,79.0,60.0,90.0,104.0,61.0,71.0,91.0,92.0,21.02379604162864,50.3,5
89.0,79.0,60.0,90.0,104.0,61.0,72.0,91.0,92.0,21.02379604162864,50.4,5
89.0,79.0,60.0,91.0,104.0,61.0,72.0,91.0,92.0,19.6468827043885,50.5,5
89.0,79.0,60.0,91.0,104.0,61.0,72.0,91.0,92.0,18.973665961010276,50.6,5
89.0,79.0,60.0,91.0,104.0,62.0,72.0,91.0,91.0,19.313207915827967,50.7,5
89.0,78.0,60.0,91.0,104.0,62.0,72.0,91.0,91.0,20.615528128088304,50.8,5
89.0,78.0,60.0,91.0,105.0,62.0,72.0,92.0,91.0,18.681541692269406,50.9,5
89.0,78.0,60.0,91.0,105.0,62.0,72.0,92.0,91.0,18.973665961010276,51.0,5
89.0,78.0,60.0,91.0,105.0,62.0,72.0,92.0,91.0,18.788294228055936,51.1,5
89.0,78.0,60.0,91.0,105.0,62.0,72.0,92.0,91.0,20.12461179749811,51.2,5
89.0,78.0,59.0,91.0,105.0,62.0,72.0,92.0,90.0,17.88854381999832,51.3,5
88.0,78.0,59.0,91.0,106.0,62.0,73.0,92.0,90.0,18.788294228055936,51.4,5
88.0,78.0,59.0,92.0,106.0,62.0,73.0,92.0,90.0,18.35755975068582,51.5,5
88.0,78.0,59.0,92.0,106.0,62.0,73.0,92.0,90.0,18.384776310850235,51.6,5
88.0,78.0,59.0,92.0,106.0,62.0,73.0,92.0,90.0,17.88854381999832,51.7,5
88.0,77.0,59.0,92.0,106.0,62.0,73.0,92.0,90.0,17.4928556845359,51.8,5
88.0,77.0,59.0,92.0,106.0,63.0,73.0,92.0,89.0,18.35755975068582,51.9,5
88.0,77.0,59.0,92.0,107.0,63.0,73.0,92.0,89.0,28.844410203711913,52.0,5
88.0,77.0,59.0,92.0,107.0,63.0,73.0,92.0,89.0,28.844410203711913,52.1,5
88.0,77.0,59.0,92.0,107.0,63.0,73.0,92.0,89.0,29.68164415931166,52.2,5
88.0,77.0,59.0,92.0,107.0,63.0,73.0,93.0,89.0,29.68164415931166,52.3,5
88.0,77.0,59.0,92.0,107.0,63.0,73.0,93.0,88.0,31.304951684997057,52.4,5
88.0,77.0,59.0,92.0,107.0,63.0,74.0,93.0,88.0,30.870698080866262,52.5,5
88.0,77.0,59.0,93.0,108.0,63.0,74.0,93.0,88.0,31.78049716414141,52.6,5
88.0,77.0,58.0,93.0,108.0,63.0,74.0,93.0,88.0,31.78049716414141,52.7,5
88.0,76.0,58.0,93.0,108.0,63.0,74.0,93.0,88.0,32.31098884280702,52.8,5
88.0,76.0,58.0,93.0,108.0,63.0,74.0,93.0,88.0,31.38470965295043,52.9,5
88.0,76.0,58.0,93.0,108.0,63.0,74.0,93.0,87.0,31.38470965295043,53.0,5
87.0,76.0,58.0,93.0,108.0,63.0,74.0,93.0,87.0,31.38470965295043,53.1,5
87.0,76.0,58.0,93.0,109.0,63.0,74.0,93.0,87.0,31.38470965295043,53.2,5
87.0,76.0,58.0,93.0,109.0,64.0,74.0,93.0,87.0,55.00909015790027,53.3,5
87.0,76.0,58.0,93.0,109.0,64.0,74.0,93.0,87.0,33.95585369269929,53.4,5
87.0,76.0,58.0,93.0,109.0,64.0,75.0,93.0,86.0,33.95585369269929,53.5,5
89.0,79.0,60.0,109.0,111.0,67.0,90.0,96.0,96.0,52.630789467763066,53.6,5
89.0,79.0,60.0,110.0,112.0,67.0,91.0,96.0,96.0,52.630789467763066,53.7,5
88.0,79.0,60.0,110.0,112.0,67.0,91.0,96.0,96.0,41.048751503547585,53.8,5
88.0,79.0,60.0,110.0,112.0,67.0,91.0,96.0,96.0,41.048751503547585,53.9,5
88.0,79.0,60.0,110.0,112.0,67.0,91.0,96.0,95.0,41.048751503547585,54.0,5
88.0,79.0,60.0,110.0,112.0,67.0,92.0,96.0,95.0,41.048751503547585,54.1,5
88.0,79.0,60.0,110.0,113.0,68.0,92.0,96.0,95.0,41.048751503547585,54.2,5
88.0,79.0,60.0,111.0,113.0,68.0,92.0,96.0,95.0,41.048751503547585,54.3,5
88.0,79.0,60.0,111.0,113.0,68.0,92.0,96.0,95.0,41.012193308819754,54.4,5
88.0,79.0,60.0,111.0,113.0,68.0,92.0,96.0,95.0,41.048751503547585,54.5,5
88.0,79.0,60.0,111.0,113.0,68.0,92.0,96.0,94.0,41.048751503547585,54.6,5
88.0,78.0,60.0,111.0,114.0,68.0,92.0,96.0,94.0,41.048751503547585,54.7,5
88.0,78.0,60.0,111.0,114.0,68.0,93.0,96.0,94.0,41.048751503547585,54.8,5
87.0,78.0,60.0,111.0,114.0,68.0,93.0,96.0,94.0,41.012193308819754,54.9,5
87.0,78.0,60.0,112.0,114.0,68.0,93.0,96.0,93.0,41.012193308819754,55.0,5
87.0,78.0,60.0,112.0,114.0,68.0,93.0,96.0,93.0,41.012193308819754,55.1,5
87.0,78.0,60.0,112.0,114.0,68.0,93.0,97.0,93.0,41.012193308819754,55.2,5
87.0,78.0,59.0,112.0,115.0,68.0,93.0,97.0,93.0,60.14149981501958,55.3,5
87.0,78.0,59.0,112.0,115.0,68.0,93.0,97.0,93.0,60.14149981501958,55.4,5
